item_id,group_id,conversation_id,test_fold
2171:0:0,component-b1a54a2d3b72a97c,2171,1
2172:0:0,component-c4a8d5b475a8dc85,2172,4
2173:0:0,component-cf51be7c4a70a6d3,2173,3
2174:0:0,component-b16100c4fc417eb7,2174,1
2175:0:0,component-665a7a4e838456d2,2175,3
2176:0:0,component-d3548058aee742c8,2176,3
2177:0:0,component-d7ceb145381625e2,2177,2
2178:0:0,component-41c5a7c51ba7e188,2178,2
2178:2:0,component-41c5a7c51ba7e188,2178,2
2179:0:0,component-f8cf2ef7b35bc7c2,2179,3
2179:2:0,component-f8cf2ef7b35bc7c2,2179,3
217:0:0,component-0a910edc5f66cf51,217,3
2180:0:0,component-82c9af5dd0de5d8f,2180,3
2181:0:0,component-1a0aaf66db013345,2181,2
2182:0:0,component-3e172c211cd159f7,2182,3
2183:0:0,component-b06e7fef474d9b4c,2183,4
2184:0:0,component-550341798865625f,2184,0
2185:0:0,component-e247c73cc4a2b384,2185,1
2186:0:0,component-54656eb56d223ddb,2186,2
2186:10:0,component-54656eb56d223ddb,2186,2
2186:12:0,component-54656eb56d223ddb,2186,2
2186:14:0,component-54656eb56d223ddb,2186,2
2186:14:1,component-54656eb56d223ddb,2186,2
2186:14:2,component-54656eb56d223ddb,2186,2
2186:14:3,component-54656eb56d223ddb,2186,2
2186:2:0,component-54656eb56d223ddb,2186,2
2186:4:0,component-54656eb56d223ddb,2186,2
2186:6:0,component-54656eb56d223ddb,2186,2
2186:8:0,component-54656eb56d223ddb,2186,2
2187:0:0,component-95648914f6152dc0,2187,4
2188:0:0,component-a02a74437395ebf2,2188,4
2189:0:0,component-36036786b66ec417,2189,1
218:0:0,component-e57dc83775b4cf12,218,0
2190:1:0,component-a041cb254aad2877,2190,0
2191:0:0,component-3c2a8e1ccb48ef50,2191,0
2192:0:0,component-1c59def629b03ef1,2192,4
2193:0:0,component-096d72d0a8cb4b88,2193,2
2194:0:0,component-f8b29bc509355a2f,2194,4
2195:0:0,component-23f1fce516554d6c,2195,3
2196:0:0,component-a94645981a76835b,2196,1
2197:0:0,component-eccbdd5ce6468d50,2197,3
2197:2:0,component-eccbdd5ce6468d50,2197,3
2198:1:0,component-0bcdc1f59313d11c,2198,4
2198:3:0,component-0bcdc1f59313d11c,2198,4
2199:0:0,component-4b8c38b72c4b7c4c,2199,4
2199:0:1,component-4b8c38b72c4b7c4c,2199,4
2199:2:0,component-4b8c38b72c4b7c4c,2199,4
219:1:0,component-cb437aece68e06f8,219,2
219:3:0,component-cb437aece68e06f8,219,2
21:0:0,component-060563f1a9eff48c,21,3
2200:0:0,component-f26e9d9f2dbab6c0,2200,1
2201:0:0,component-942950fe00fc7c36,2201,3
2202:1:0,component-8d01839988b71e03,2202,3
2203:0:0,component-d3edb01d91c495bb,2203,2
2203:2:0,component-d3edb01d91c495bb,2203,2
2204:0:0,component-bc6893ec4d8edb91,2204,3
2204:0:1,component-bc6893ec4d8edb91,2204,3
2205:0:0,component-a09a18390f71afce,2205,1
2206:0:0,component-58f99ad77b3463bb,2206,2
2206:2:0,component-58f99ad77b3463bb,2206,2
2207:0:0,component-5d9c20ba8182c19c,2207,0
2208:0:0,component-c6b14855d68d7e4b,2208,3
2208:2:0,component-c6b14855d68d7e4b,2208,3
2209:0:0,component-47ef2f989f6a1648,2209,1
220:0:0,component-672477442fe49acd,220,1
2210:0:0,component-dc8c504a7f29a60e,2210,4
2210:0:1,component-dc8c504a7f29a60e,2210,4
2211:0:0,component-e5c98a72002baadd,2211,0
2212:0:0,component-c3001663bf412c06,2212,0
2212:2:0,component-c3001663bf412c06,2212,0
2213:0:0,component-9a2a9b81f5de8992,2213,3
2214:0:0,component-cd4c299e1adb44c9,2214,2
2215:0:0,component-071629b32e044993,2215,3
2215:0:1,component-071629b32e044993,2215,3
2215:0:2,component-071629b32e044993,2215,3
2215:2:0,component-071629b32e044993,2215,3
2216:0:0,component-221617932aac175f,2216,4
2217:0:0,component-c2fa0e4525e20e56,2217,3
2218:0:0,component-a70d014c1bab019c,2218,3
2219:0:0,component-927933d88a923ce5,2219,1
221:0:0,component-06a0aa0d207fe413,221,0
2220:0:0,component-45672d4461f41729,2220,0
2221:0:0,component-399171058aaa0cf7,2221,0
2222:0:0,component-281700c3189425a2,2222,1
2222:2:0,component-281700c3189425a2,2222,1
2223:0:0,component-71ca7cbd37a8131d,2223,3
2224:0:0,component-aaae56d1392eaa5c,2224,0
2225:0:0,component-bf30bc2876413cc4,2225,1
2226:0:0,component-d3b626cfc40f5cbd,2226,2
2226:2:0,component-d3b626cfc40f5cbd,2226,2
2227:0:0,component-fb46687d4c3117a9,2227,4
2228:0:0,component-384f819238f812b4,2228,2
2229:0:0,component-8cdc18129679f963,2229,4
222:0:0,component-d54874de4434d21b,222,0
2230:1:0,component-4422868fadcc3397,2230,3
2231:0:0,component-e0b4a12b63b7c8df,2231,1
2232:0:0,component-37ee4c7d573be3ec,2232,1
2233:0:0,component-29b775a815189c92,2233,0
2234:0:0,component-813a01cd6c597ce5,2234,4
2235:0:0,component-5c7da823b2d8e1d9,2235,0
2236:0:0,component-7b4962ecc6f247c9,2236,4
2236:2:0,component-7b4962ecc6f247c9,2236,4
2237:0:0,component-d35497b63df21c1d,2237,2
2238:0:0,component-af88de73edc8b8d4,2238,3
2238:2:0,component-af88de73edc8b8d4,2238,3
2239:0:0,component-12c7347974404854,2239,2
223:0:0,component-f8dfab9fc5d6f0a4,223,2
2240:0:0,component-b72ab09d3c2b3ca5,2240,1
2241:0:0,component-14d1c7d9dc2c5ec7,2241,2
2242:0:0,component-a5e5f4bd2a78d80d,2242,4
2242:2:0,component-a5e5f4bd2a78d80d,2242,4
2243:0:0,component-e73fb2605bc426b9,2243,3
2243:2:0,component-e73fb2605bc426b9,2243,3
2244:0:0,component-ed80c5b33dd8f6db,2244,1
2245:0:0,component-1d7c16cf289db248,2245,1
2245:2:0,component-1d7c16cf289db248,2245,1
2246:0:0,component-b7935c74b0d5f755,2246,2
2247:0:0,component-d2a08c146d91b260,2247,0
2248:0:0,component-261dc22b25887232,2248,3
2248:2:0,component-261dc22b25887232,2248,3
2249:0:0,component-5b1a59af922cb629,2249,2
224:0:0,component-d35990f632f71ef8,224,2
2250:0:0,component-03d41d5235d8ae9f,2250,1
2252:0:0,component-65d5753b6de1acec,2252,4
2253:0:0,component-d642c7628877bba1,2253,2
2254:0:0,component-abc99406ba9329a7,2254,0
2255:1:0,component-03cdc018e4a16576,2255,2
2256:0:0,component-6486fac1e8e781d1,2256,0
2256:2:0,component-6486fac1e8e781d1,2256,0
2256:4:0,component-6486fac1e8e781d1,2256,0
2256:6:0,component-6486fac1e8e781d1,2256,0
2257:0:0,component-340d058f9cbd6273,2257,0
2258:0:0,component-06d28ab22a931582,2258,1
2259:0:0,component-a376b289c92262a0,2259,0
2259:2:0,component-a376b289c92262a0,2259,0
225:0:0,component-6371a6c6015fbc50,225,2
2260:1:0,component-a18d1dc2dbe35345,2260,3
2260:3:0,component-a18d1dc2dbe35345,2260,3
2261:0:0,component-eab8f7af05a344d5,2261,1
2262:0:0,component-9f674456f3cbe554,2262,1
2263:0:0,component-7f3011fdaedacbdc,2263,2
2264:0:0,component-9a9a1409cd24fd21,2264,2
2265:0:0,component-620290f09095ed0b,2265,3
2266:0:0,component-809c15ed5eab617b,2266,4
2267:0:0,component-3033387208f4b190,2267,2
2268:0:0,component-74252a006d97e273,2268,3
2269:0:0,component-dccb29c10aa25be4,2269,1
2269:2:0,component-dccb29c10aa25be4,2269,1
226:0:0,component-4a2772e690f25295,226,0
226:2:0,component-4a2772e690f25295,226,0
2270:0:0,component-9f3266c404df2005,2270,2
2271:0:0,component-b40e16274cb5a16d,2271,3
2272:0:0,component-fce0b88e70b93667,2272,3
2273:0:0,component-e7cc6f2b9ae7988c,2273,1
2273:2:0,component-e7cc6f2b9ae7988c,2273,1
2274:0:0,component-09590379ba230c67,2274,4
2275:0:0,component-9745160daa6b973c,2275,1
2275:2:0,component-9745160daa6b973c,2275,1
2275:4:0,component-9745160daa6b973c,2275,1
2276:0:0,component-ea3a41ae0c5ed284,2276,4
2277:0:0,component-7a4963ad9009e074,2277,3
2278:0:0,component-0a35d49acfbdd6a4,2278,2
2279:0:0,component-47a2dd44564c8f93,2279,4
2279:2:0,component-47a2dd44564c8f93,2279,4
227:0:0,component-94e5743cb32b9cab,227,0
227:2:0,component-94e5743cb32b9cab,227,0
2280:0:0,component-2d886cfc6dae423f,2280,0
2281:0:0,component-554a2d3019f399fb,2281,3
2282:0:0,component-01207d90428dd4b4,2282,1
2283:0:0,component-75c722d71b7bf411,2283,0
2284:0:0,component-57148b134d6d959b,2284,0
2285:0:0,component-c681eebc9bf655dd,2285,2
2286:0:0,component-0e939298f4a8528b,2286,4
2287:0:0,component-5cf46f901c5c30da,2287,2
2288:0:0,component-74437338321d5d0f,2288,0
2289:0:0,component-cf207ea6e83877f1,2289,3
228:0:0,component-1b94b33db3a77762,228,4
2290:0:0,component-036bb76446748405,2290,1
2290:2:0,component-036bb76446748405,2290,1
2290:4:0,component-036bb76446748405,2290,1
2291:0:0,component-31867827a60c98cc,2291,4
2292:0:0,component-67bfe0e996db65de,2292,2
2292:2:0,component-67bfe0e996db65de,2292,2
2292:4:0,component-67bfe0e996db65de,2292,2
2292:6:0,component-67bfe0e996db65de,2292,2
2293:0:0,component-2ea9c39cdd7ae429,2293,3
2294:0:0,component-32506a86a8902556,2294,3
2294:2:0,component-32506a86a8902556,2294,3
2294:2:1,component-32506a86a8902556,2294,3
2294:4:0,component-32506a86a8902556,2294,3
2295:0:0,component-edb3de9bb6067a39,2295,3
2295:0:1,component-edb3de9bb6067a39,2295,3
2296:0:0,component-4d5ce47a9f3f1cf4,2296,2
2297:0:0,component-0991a99117d376ee,2297,3
2298:0:0,component-d4c04eff77717321,2298,2
2298:2:0,component-d4c04eff77717321,2298,2
2298:4:0,component-d4c04eff77717321,2298,2
2299:0:0,component-b031b6bf3f9e5099,2299,0
2299:0:1,component-b031b6bf3f9e5099,2299,0
2299:2:0,component-b031b6bf3f9e5099,2299,0
229:0:0,component-21105dcd14824e2b,229,3
22:0:0,component-a36119367e2e455f,22,1
2300:0:0,component-b5e0b0737d2f3584,2300,3
2301:0:0,component-274bfc03f72dda68,2301,3
2302:0:0,component-622e3953917dae7e,2302,1
2303:0:0,component-69e267a8a3d383d5,2303,4
2304:0:0,component-05fec53295d1f866,2304,3
2305:0:0,component-004f02330700cc53,2305,0
2305:2:0,component-004f02330700cc53,2305,0
2306:0:0,component-c28d040d57ffc743,2306,1
2307:0:0,component-143fb2d9289ce321,2307,2
2308:0:0,component-a116ae9dfc049a47,2308,2
2308:2:0,component-a116ae9dfc049a47,2308,2
2309:0:0,component-8122207ee454e917,2309,1
230:0:0,component-795acaa19c957fdf,230,4
2310:0:0,component-5df7a102b8336d4d,2310,3
2310:2:0,component-5df7a102b8336d4d,2310,3
2311:0:0,component-39cd7225589eeb7a,2311,3
2311:2:0,component-39cd7225589eeb7a,2311,3
2311:4:0,component-39cd7225589eeb7a,2311,3
2312:0:0,component-69422f8fcf0e5c49,2312,3
2313:0:0,component-e42b71cb0f9a1c23,2313,3
2314:0:0,component-e3b86846e74c5658,2314,1
2314:2:0,component-e3b86846e74c5658,2314,1
2315:0:0,component-dea20d50002272fc,2315,1
2315:2:0,component-dea20d50002272fc,2315,1
2315:4:0,component-dea20d50002272fc,2315,1
2316:0:0,component-f9234f7dbb65a073,2316,0
2317:0:0,component-3e74aef31bc38579,2317,0
2318:0:0,component-50ed6a69deb1d5bf,2318,0
2319:0:0,component-c523f49301e84522,2319,3
2319:2:0,component-c523f49301e84522,2319,3
231:0:0,component-b3dd55cdf272c073,231,4
2320:0:0,component-eb1b42e35be732a7,2320,0
2321:0:0,component-10775d910b810dd7,2321,1
2322:0:0,component-73fceab3d6b809af,2322,4
2323:0:0,component-9f8326067d710159,2323,3
2324:0:0,component-25baacc6a5c6eabd,2324,0
2325:0:0,component-ea3d8bd8cfc318db,2325,3
2326:0:0,component-2c4ece8fd068fad7,2326,3
2326:2:0,component-2c4ece8fd068fad7,2326,3
2327:1:0,component-c99b931280db04cc,2327,2
2328:0:0,component-58c2cde7c1027910,2328,0
2329:0:0,component-86d8dea5fd4a0a3a,2329,3
232:0:0,component-5ba26775a6eea27e,232,1
2330:0:0,component-e96b84704558ebe4,2330,1
2331:0:0,component-67fc6e3b5e7dabb9,2331,4
2332:0:0,component-c51401b295808d5f,2332,2
2333:0:0,component-896c7b4b403cda1c,2333,1
2334:0:0,component-e0065805b310a056,2334,2
2334:2:0,component-e0065805b310a056,2334,2
2334:4:0,component-e0065805b310a056,2334,2
2335:0:0,component-42df6d8e63462862,2335,0
2335:2:0,component-42df6d8e63462862,2335,0
2336:0:0,component-b897e9ce3794da21,2336,3
2337:0:0,component-79bfcf68ce805ef1,2337,1
2337:2:0,component-79bfcf68ce805ef1,2337,1
2337:4:0,component-79bfcf68ce805ef1,2337,1
2338:0:0,component-86c2d28660aebb28,2338,1
2339:0:0,component-9625945e7c333937,2339,1
233:0:0,component-d6a52673eed2d3ee,233,3
2340:0:0,component-0d261ede5f2632e6,2340,4
2341:0:0,component-ba600b3e90e79e1d,2341,0
2342:0:0,component-593042a7b9727974,2342,4
2343:0:0,component-ec4a0227e1ba401b,2343,3
2343:2:0,component-ec4a0227e1ba401b,2343,3
2344:0:0,component-981b27636306bc91,2344,0
2345:0:0,component-3466cef0061b67b1,2345,4
2346:0:0,component-f0a92c40b133d962,2346,4
2346:2:0,component-f0a92c40b133d962,2346,4
2347:0:0,component-90b248ba0e377f4c,2347,0
2347:2:0,component-90b248ba0e377f4c,2347,0
2348:0:0,component-061cfb572db00b14,2348,4
2348:2:0,component-061cfb572db00b14,2348,4
2349:0:0,component-9b27e4f809448f4f,2349,1
234:0:0,component-82c801b753ed7d51,234,1
234:2:0,component-82c801b753ed7d51,234,1
234:4:0,component-82c801b753ed7d51,234,1
2350:0:0,component-ffbca5756138825e,2350,4
2351:0:0,component-39807e4deb4b9c00,2351,3
2352:0:0,component-472bf53623fb615f,2352,3
2352:2:0,component-472bf53623fb615f,2352,3
2353:0:0,component-b914432331447afc,2353,0
2354:0:0,component-5e4a8e3468aa2dd3,2354,1
2355:0:0,component-796c77d72de343a8,2355,1
2356:0:0,component-5982e13b8129e830,2356,2
2357:0:0,component-eb21c33f8fad4494,2357,3
2357:2:0,component-eb21c33f8fad4494,2357,3
2358:0:0,component-b5ae7cd234381ac2,2358,0
2358:2:0,component-b5ae7cd234381ac2,2358,0
2359:0:0,component-c4f1cab987cab82b,2359,3
235:0:0,component-2d8e8e59e9d7b20f,235,4
2360:0:0,component-dbdae06b88e1099f,2360,1
2360:2:0,component-dbdae06b88e1099f,2360,1
2361:0:0,component-f4413c832a621eda,2361,2
2361:2:0,component-f4413c832a621eda,2361,2
2362:0:0,component-16c0d5a3510c54d4,2362,1
2363:0:0,component-9cd8c353c3e22c0c,2363,4
2364:0:0,component-f64a9e52a21be383,2364,0
2364:2:0,component-f64a9e52a21be383,2364,0
2365:0:0,component-02b398f63b9e4b0c,2365,1
2366:0:0,component-f9280474df96f1cc,2366,0
2367:0:0,component-81b17f24086d1b82,2367,3
2368:0:0,component-7186229317e47883,2368,2
2369:0:0,component-3dc7709f108d5c0d,2369,3
236:0:0,component-3fbb8cf7f3270c98,236,3
2370:0:0,component-c78e43b753e8bc69,2370,0
2371:0:0,component-da8cdc5ae15555ea,2371,2
2372:0:0,component-908c508f817314aa,2372,3
2372:2:0,component-908c508f817314aa,2372,3
2373:0:0,component-12a1543bfda68940,2373,0
2374:0:0,component-182f3d3be0d33a0e,2374,4
2375:0:0,component-5bb3c57d013748d1,2375,2
2376:0:0,component-d7e5821deb0e14c7,2376,4
2377:0:0,component-404684e07ea6b3df,2377,3
2378:0:0,component-3a6f2f1826d11c2f,2378,0
2379:0:0,component-eae30ea0f1ed55ba,2379,4
237:0:0,component-bdc99206a8db794f,237,0
2380:0:0,component-0ae9e3e2a23c5fda,2380,1
2381:0:0,component-3bf802a3500d1cb7,2381,2
2382:0:0,component-e91cb8721d38c3e7,2382,2
2383:0:0,component-ffe4a1105bc24713,2383,4
2383:0:1,component-ffe4a1105bc24713,2383,4
2383:2:0,component-ffe4a1105bc24713,2383,4
2384:0:0,component-0735a46675cda155,2384,2
2385:0:0,component-8b0234cbac9bfaec,2385,1
2386:0:0,component-89ce7150f5e74eb6,2386,0
2387:0:0,component-a7267ff559de346d,2387,0
2388:1:0,component-61c7492bb5027639,2388,3
2389:0:0,component-9002547c9de559f5,2389,2
238:1:0,component-26be2ce79a8921c5,238,2
2390:0:0,component-834f347b4d142dcc,2390,4
2391:0:0,component-ddb0a625c5f0d535,2391,3
2392:0:0,component-0f11df14dd55dd20,2392,1
2392:2:0,component-0f11df14dd55dd20,2392,1
2392:4:0,component-0f11df14dd55dd20,2392,1
2393:0:0,component-32fe4e262cc45807,2393,2
2394:0:0,component-b523b0128a93cbbf,2394,3
2395:0:0,component-396d1ec67dadc972,2395,4
2396:0:0,component-ed00599c7ceacba2,2396,1
2396:2:0,component-ed00599c7ceacba2,2396,1
2397:0:0,component-2e4710cea56db710,2397,2
2397:2:0,component-2e4710cea56db710,2397,2
2397:4:0,component-2e4710cea56db710,2397,2
2398:0:0,component-b201cee664f0289c,2398,4
2399:0:0,component-514a2b6b042c5296,2399,3
2399:2:0,component-514a2b6b042c5296,2399,3
239:0:0,component-71a9e45e104d6a1b,239,3
23:0:0,component-401530d9344d19df,23,4
2400:0:0,component-e77764e4d80b98ab,2400,2
2400:0:1,component-e77764e4d80b98ab,2400,2
2401:0:0,component-df865dce08f62e7e,2401,1
2402:0:0,component-9a33952d73351e3a,2402,1
2402:2:0,component-9a33952d73351e3a,2402,1
2402:4:0,component-9a33952d73351e3a,2402,1
2403:0:0,component-46e86bb9458d157a,2403,4
2404:0:0,component-d212969a79ffe415,2404,1
2405:0:0,component-2f737475f0fa9821,2405,1
2405:2:0,component-2f737475f0fa9821,2405,1
2406:0:0,component-9ff148d42c6decba,2406,0
2407:0:0,component-38d4efcf6909a05d,2407,4
2408:0:0,component-4acec0746c6bb07d,2408,0
2409:0:0,component-961a90a127d3225a,2409,4
240:1:0,component-7cb21768648af8b4,240,3
240:3:0,component-7cb21768648af8b4,240,3
240:5:0,component-7cb21768648af8b4,240,3
2410:0:0,component-ca7b835327aa5fa7,2410,4
2411:0:0,component-99d8b8a73523f6e0,2411,3
2411:2:0,component-99d8b8a73523f6e0,2411,3
2412:0:0,component-8598a58bc56d9906,2412,3
2413:0:0,component-b78df9bbe20c4336,2413,2
2414:0:0,component-5429884cc83f3754,2414,2
2414:2:0,component-5429884cc83f3754,2414,2
2414:4:0,component-5429884cc83f3754,2414,2
2415:0:0,component-bd145291f87dd297,2415,3
2416:0:0,component-b412a9b31394786d,2416,4
2417:0:0,component-66ad893d48639aa2,2417,4
2417:2:0,component-66ad893d48639aa2,2417,4
2418:0:0,component-ccf7574720e7f321,2418,1
2419:0:0,component-70198c5c277bd03a,2419,3
241:0:0,component-1de418497efd7834,241,4
2420:0:0,component-57f1a8dabba3bc0a,2420,0
2421:0:0,component-947f74c0c7b47cfb,2421,0
2422:0:0,component-ef3683eb4f80a2df,2422,2
2423:0:0,component-ec211831d1e65139,2423,4
2424:0:0,component-c0cc1c8fd1c39f65,2424,1
2425:0:0,component-ee43540afaffba01,2425,3
2426:1:0,component-7ad3ff26545ad15b,2426,4
2426:3:0,component-7ad3ff26545ad15b,2426,4
2427:0:0,component-e0f7a74184fc9c39,2427,4
2427:2:0,component-e0f7a74184fc9c39,2427,4
2428:0:0,component-4a4287532aa69039,2428,4
2428:2:0,component-4a4287532aa69039,2428,4
2429:0:0,component-9d12e25584f761c6,2429,4
242:0:0,component-5f2151f3d9914550,242,4
242:2:0,component-5f2151f3d9914550,242,4
242:4:0,component-5f2151f3d9914550,242,4
2430:1:0,component-f2885b0450d0da45,2430,1
2431:0:0,component-bf4d37b76833f2fb,2431,2
2432:0:0,component-bcbf57d7055daa81,2432,3
2433:0:0,component-5e3f66d20e8a5960,2433,2
2434:0:0,component-56c3e3dd193f24be,2434,3
2435:0:0,component-4dff38452a8c5208,2435,3
2435:2:0,component-4dff38452a8c5208,2435,3
2435:4:0,component-4dff38452a8c5208,2435,3
2436:0:0,component-5b2fb5b4a580967f,2436,2
2437:0:0,component-54243b5b316278d1,2437,0
2438:0:0,component-1d9ab8fd8bb8a5a4,2438,2
2439:0:0,component-a7fd10c923ffada5,2439,2
243:0:0,component-c8cc436463075336,243,3
243:2:0,component-c8cc436463075336,243,3
2440:0:0,component-3fdce943c346ab3b,2440,4
2441:0:0,component-8bbe1b67da06c68e,2441,3
2442:1:0,component-149460bed7c7af0b,2442,1
2443:0:0,component-29ea8a72a310c78e,2443,2
2443:2:0,component-29ea8a72a310c78e,2443,2
2444:0:0,component-51c17319a868119c,2444,3
2445:0:0,component-c926421ab769db06,2445,3
2446:1:0,component-657d91f18dd75f4e,2446,3
2447:0:0,component-ff3f61c169af35ce,2447,4
2448:0:0,component-8cf38b446b393791,2448,1
2448:2:0,component-8cf38b446b393791,2448,1
2448:4:0,component-8cf38b446b393791,2448,1
2448:6:0,component-8cf38b446b393791,2448,1
2449:0:0,component-fcd7a816a8da6b77,2449,1
244:0:0,component-af5cbfb5e606949a,244,2
2450:0:0,component-e774b15423aafa26,2450,3
2451:1:0,component-24c60725bcbadde2,2451,1
2452:0:0,component-69d3f54fb07d358d,2452,3
2453:0:0,component-cdf4ccca508767c5,2453,2
2454:0:0,component-3c231ba4b9123379,2454,3
2455:0:0,component-42c775dca8617af3,2455,1
2455:2:0,component-42c775dca8617af3,2455,1
2455:4:0,component-42c775dca8617af3,2455,1
2456:0:0,component-76d40253195e775b,2456,2
2457:0:0,component-f7541a0e8f83c2f6,2457,3
2458:0:0,component-6d928491d7c33df3,2458,1
2459:0:0,component-76eab0da9db10935,2459,2
245:0:0,component-8cdf6a2ac18f3d79,245,0
2460:0:0,component-5701cdae8efa9c59,2460,1
2460:2:0,component-5701cdae8efa9c59,2460,1
2461:1:0,component-fa8e518f36f6e640,2461,3
2462:0:0,component-1b04a2983976b4fe,2462,2
2463:0:0,component-05553c3f30fb6ca3,2463,3
2464:0:0,component-4ad8ae37ea49e7f0,2464,2
2465:0:0,component-d693b8f0e53197ea,2465,0
2466:0:0,component-e0bd50168fb609f3,2466,4
2467:0:0,component-f1756383e428ee07,2467,3
2468:0:0,component-f23f39554925716f,2468,0
2469:0:0,component-4ada2a0054cff623,2469,0
246:1:0,component-8c62375eb158fdce,246,3
2470:0:0,component-c29302b36d8e5709,2470,4
2472:0:0,component-e38dd06421999a59,2472,4
2473:0:0,component-f2af28af99d5d0d0,2473,2
2474:0:0,component-dd9bfebdb496040f,2474,3
2475:0:0,component-3ed730855d068010,2475,1
2476:0:0,component-75c77251433bfbb6,2476,0
2476:2:0,component-75c77251433bfbb6,2476,0
2477:0:0,component-8d29449c056057b8,2477,4
2478:0:0,component-4eb75e007fe787c3,2478,0
2479:0:0,component-2a6adec60a017745,2479,0
247:0:0,component-fdaec9c758c86c0d,247,2
2480:0:0,component-b9e53668848818e0,2480,0
2481:0:0,component-0a98fdf7fca26d68,2481,3
2482:0:0,component-bda16a2b028542ab,2482,4
2482:2:0,component-bda16a2b028542ab,2482,4
2483:1:0,component-ef48385d6c05f83b,2483,2
2484:0:0,component-9ca405e7abaf0aba,2484,1
2485:0:0,component-4ee1d2a991511e7e,2485,1
2486:0:0,component-bdb10c32447ebe8a,2486,0
2487:0:0,component-9b52a45762ac53f5,2487,4
2487:2:0,component-9b52a45762ac53f5,2487,4
2488:0:0,component-97b7867d10814935,2488,0
2488:0:1,component-97b7867d10814935,2488,0
2488:0:2,component-97b7867d10814935,2488,0
2489:0:0,component-b9bd58ae68893ef4,2489,3
2489:2:0,component-b9bd58ae68893ef4,2489,3
2489:4:0,component-b9bd58ae68893ef4,2489,3
248:1:0,component-3a8747d375423540,248,2
248:3:0,component-3a8747d375423540,248,2
248:5:0,component-3a8747d375423540,248,2
2490:1:0,component-c222c162103c45ba,2490,0
2490:3:0,component-c222c162103c45ba,2490,0
2490:5:0,component-c222c162103c45ba,2490,0
2491:0:0,component-a8ff7385dd7efb50,2491,2
2492:0:0,component-fdd246c9af2b48f9,2492,3
2493:1:0,component-bf9cad4fb0ace28a,2493,4
2494:0:0,component-6e8db95318126694,2494,1
2495:0:0,component-c6354522dd018ed0,2495,3
2496:0:0,component-36d9a702b5949adb,2496,3
2497:0:0,component-ce37d1efa3d627bd,2497,4
2498:1:0,component-9871bf242e882e31,2498,4
2499:0:0,component-214bf172715d9f7b,2499,4
249:0:0,component-c3a2b5c3c40f03a8,249,2
24:0:0,component-e73ec4f39cf40e8d,24,2
2500:0:0,component-fde533dd63c8df63,2500,3
2501:0:0,component-491b9484c6ac7328,2501,4
2501:2:0,component-491b9484c6ac7328,2501,4
2502:0:0,component-a4d9e07b796c8e3c,2502,4
2503:0:0,component-22fd1c2ac220c359,2503,0
2504:0:0,component-09c843b6398d2f8a,2504,3
